ID,Sentence DE,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
1028,Wohnen ist für alle Menschen wichtig.,6.416666666666668,5.905000000000001,9.647212833333338,59.745000000000005,2.4000000000000004,39.333333333333336,3.0,2.0,6.565766666666667,5.166666666666667,1.6666666666666667,6.0,1.0,1.0,31.0,10.0,6.0,6.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,"Die Erwärmung ist mit zunehmender Nähe zu den Polen (siehe Polare Verstärkung) und mit steigender Höhe in Gebirgen (man spricht vom elevation dependent warming, dt höhenabhängige Erwärmung) stärker ausgeprägt.",18.09931034482759,21.492413793103445,18.66080444827586,16.951724137931055,19.875862068965517,73.82758620689656,16.41640786499874,13.0,13.242141379310345,6.0344827586206895,1.896551724137931,29.0,1.0,0.9310344827586207,175.0,55.0,29.0,27.0,1.0,1.0,13.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
168,Das Wort Schallplatte wurde bereits zur Zeit der Grammophon-Ära geprägt.,5.863636363636363,10.189090909090911,14.11588972727273,72.61545454545455,4.4,47.36363636363637,3.0,4.0,9.923918181818184,5.545454545454546,1.4545454545454546,11.0,1.0,1.0,61.0,16.0,11.0,11.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,In den letzten Jahren wurden durch die Zunahme des Radfahrens auch vermehrt die medizinischen Aspekte des Fahrradfahrens untersucht.,13.718888888888891,17.4,19.79451455555556,28.765000000000025,11.644444444444446,62.44444444444444,10.745966692414834,8.0,10.669855555555557,6.333333333333333,1.8888888888888888,18.0,1.0,0.8888888888888888,114.0,34.0,18.0,16.0,1.0,1.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201,"Im Juli 1889 kam Berliner aufgrund materialkundlicher Versuche zu dem Schluss, dass vulkanisiertes Hartgummi als Pressmaterial die günstigsten Eigenschaften aufweise, und erachtete seine Erfindung für ausgereift genug, um den Beginn der Serienproduktion einzuleiten.",23.025454545454547,27.89727272727273,24.28339145454546,-11.241818181818154,21.684848484848487,81.48484848484848,17.491376746189438,16.0,12.450572727272727,6.96969696969697,2.1818181818181817,33.0,1.0,1.0,230.0,72.0,33.0,33.0,1.0,1.0,16.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
557,Ihr Vorkommen korreliert stark mit aktiven oder ehemals aktiven Vulkanregionen.,17.81,16.069000000000003,21.811439900000003,-14.81499999999999,20.0,70.0,13.954451150103322,6.0,13.6065,6.9,2.5,10.0,1.0,0.9,69.0,25.0,10.0,9.0,1.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1052,Mit dem Ausweis haben Sie viele Vorteile.,3.997142857142858,4.947142857142854,8.531718000000001,78.87285714285716,2.8000000000000003,35.57142857142857,3.0,2.0,8.495128571428571,4.857142857142857,1.4285714285714286,7.0,1.0,1.0,34.0,10.0,7.0,7.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
257,"Für den Griff werden Materialien wie Holz, Perlmutt, Horn oder auch Kunststoff verwendet.",9.44923076923077,11.880769230769232,15.393172461538462,50.47076923076926,8.276923076923078,43.769230769230774,8.477225575051662,4.0,11.568992307692309,5.6923076923076925,1.6923076923076923,13.0,1.0,1.0,74.0,22.0,13.0,13.0,1.0,1.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
145,"Besonders verbreitet sind Geldautomaten in Tankstellen, Einkaufszentren, Supermärkten, Bahnhöfen und Flughäfen.",21.954545454545457,25.60363636363636,33.359038454545455,-42.7481818181818,8.036363636363637,83.72727272727273,8.477225575051662,8.0,14.230281818181819,8.818181818181818,2.8181818181818183,11.0,1.0,1.0,97.0,31.0,11.0,11.0,1.0,1.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Die Gletscher folgen weltweit den beobachteten Klima- und Temperaturschwankungen.,15.453333333333337,20.226666666666667,27.29721166666667,0.3000000000000025,8.044444444444444,53.44444444444444,8.477225575051662,4.0,11.100677777777777,7.888888888888889,2.3333333333333335,9.0,1.0,1.0,71.0,21.0,9.0,9.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
269,In Europa sind Rasiermesser nachweislich seit der Mittleren Bronzezeit in Gebrauch.,12.3,14.899090909090908,19.995740727272732,26.47000000000002,8.036363636363637,56.45454545454545,8.477225575051662,5.0,11.359372727272728,6.545454545454546,2.0,11.0,1.0,1.0,72.0,22.0,11.0,11.0,1.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
186,Als Geschäftsmann sah auch er in der umständlichen – und damit teuren – Vervielfältigung der Walzen den entscheidenden Schwachpunkt des Phonographen und verwendete seine Zeit und Mühe vorrangig auf die Lösung dieses Problems.,18.196774193548382,22.93774193548387,19.28256406451613,19.815161290322614,17.561290322580646,60.03225806451613,13.954451150103322,9.0,11.28635806451613,6.129032258064516,1.8387096774193548,31.0,1.0,0.9032258064516129,190.0,57.0,31.0,28.0,1.0,1.0,9.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
668,Er war zweimal Premierminister (1940–1945 sowie 1951–1955) und führte Großbritannien durch den Zweiten Weltkrieg.,9.825,14.535625000000003,17.261606312500007,53.12000000000002,6.4,47.25,3.0,5.0,13.311975,5.9375,1.625,16.0,1.0,1.0,95.0,26.0,16.0,16.0,1.0,1.0,5.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
937,"Dieses Initiativrecht hat auf EU-Ebene nur die EU-Kommission, die nach Art 225 AEU-Vertrag allerdings vom Europäischen Parlament zu dessen Ausübung aufgefordert werden kann.",15.880769230769232,18.018461538461537,16.078848538461543,27.514230769230796,13.476923076923079,56.769230769230774,10.745966692414834,8.0,9.784561538461539,5.615384615384615,1.8076923076923077,26.0,1.0,0.9230769230769231,146.0,47.0,26.0,24.0,1.0,1.0,8.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
345,"Während extreme Kälteereignisse seltener auftreten, werden außergewöhnliche Hitzeereignisse wahrscheinlicher.",28.564444444444444,34.88,45.59008144444446,-93.69999999999997,25.822222222222223,97.88888888888889,15.24744871391589,8.0,16.364011111111115,11.0,3.4444444444444446,9.0,1.0,1.0,99.0,31.0,9.0,9.0,1.0,1.0,8.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
723,"Für die Vergabe ist, im Gegensatz zu den anderen Preiskategorien des Nobelpreises, keine schwedische Institution zuständig, sondern ein vom norwegischen Parlament bestimmtes fünfköpfiges Komitee, weswegen der Preis als einziger unter den Nobelpreisen nicht in Stockholm verliehen wird.",23.396756756756762,28.130540540540544,22.17477340540541,-6.779459459459439,23.44864864864865,88.35135135135135,18.491933384829668,19.0,12.299808108108108,6.594594594594595,2.081081081081081,37.0,1.0,0.972972972972973,244.0,77.0,37.0,36.0,1.0,1.0,19.0,8.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
623,In den quartären Gesteinen werden fossile Muscheln und Schnecken gefunden.,11.91,13.714000000000006,18.871514400000002,27.48500000000002,12.0,70.0,10.745966692414834,6.0,12.0275,6.4,2.0,10.0,1.0,1.0,64.0,20.0,10.0,10.0,1.0,1.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
766,"So entschied man sich, den Preis mit der Begründung nicht zu vergeben, dass es keinen geeigneten Kandidaten gebe.",10.441111111111113,11.905000000000001,12.93468838888889,52.26500000000003,11.644444444444446,45.77777777777778,10.745966692414834,5.0,8.915411111111112,5.166666666666667,1.6111111111111112,18.0,1.0,1.0,93.0,29.0,18.0,18.0,1.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
654,"Als die Menschen nach den Weltkriegen zu immer mehr Wohlstand gelangten und sich auch Luxusgüter leisten konnten, zu denen auch eine aufwändigere Verpackung gehörte (Flaschen, Alufolie, Frischhaltebeutel, Blechdosen, Kunststoffflaschen), standen die Industrieländer vor einem akuten Müllnotstand.",23.688888888888894,29.54,24.536284111111122,-10.65499999999998,17.73333333333333,86.0,12.486832980505138,18.0,12.878488888888889,7.0,2.138888888888889,36.0,1.0,0.9166666666666666,252.0,77.0,36.0,33.0,1.0,1.0,18.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
369,"Mittlerweile gilt als sehr wahrscheinlich, dass mit der Globalen Erwärmung das Artensterben beschleunigt wird.",10.941428571428574,17.53071428571429,21.984807785714295,41.55357142857145,11.314285714285715,56.857142857142854,10.745966692414834,6.0,9.970185714285716,6.785714285714286,1.7857142857142858,14.0,1.0,1.0,95.0,25.0,14.0,14.0,1.0,1.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
486,"Informationen über frühere Zeiträume galten lange als relativ unsicher, können jedoch zunehmend besser und genauer belegt werden.",16.028235294117646,17.823529411764703,20.850736058823536,10.427058823529418,13.858823529411765,58.1764705882353,12.486832980505138,7.0,11.910288235294118,6.529411764705882,2.1176470588235294,17.0,1.0,1.0,111.0,36.0,17.0,17.0,1.0,1.0,7.0,3.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,"Auch wenn einzelne Aufgaben an andere Personen oder Institutionen delegiert werden, liege die Aufgabe der Organisation der Haus- und Familienarbeit meist bei der Frau.",16.878333333333334,18.24125,17.510517291666666,16.800000000000026,14.600000000000001,57.333333333333336,12.486832980505138,8.0,9.432316666666667,5.875,1.9583333333333333,24.0,1.0,0.9166666666666666,141.0,47.0,24.0,22.0,1.0,1.0,8.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,"Damit ist das Europäische Parlament nicht nur das einzige direkt gewählte Organ der Europäischen Union, sondern die einzige direkt gewählte supranationale Institution weltweit.",17.493043478260876,21.196956521739132,21.77093826086957,10.611739130434785,14.417391304347825,70.82608695652175,12.486832980505138,11.0,9.582952173913045,6.608695652173913,2.0434782608695654,23.0,1.0,0.8260869565217391,152.0,47.0,23.0,19.0,1.0,1.0,11.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
926,Arbeitsorte des Europäischen Parlaments sind neben Straßburg auch Brüssel und Luxemburg.,12.3,17.04,22.668400272727276,26.47000000000002,4.4,65.54545454545455,3.0,6.0,11.359372727272728,7.0,2.0,11.0,1.0,1.0,77.0,22.0,11.0,11.0,1.0,1.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,"Die Ursprünge der europäischen Badekultur liegen in der Antike, als öffentliche Thermen auch eine wichtige soziale Funktion hatten.",13.718888888888891,16.876666666666672,19.141197777777776,28.765000000000025,11.644444444444446,62.44444444444444,10.745966692414834,8.0,10.669855555555557,6.222222222222222,1.8888888888888888,18.0,1.0,0.9444444444444444,112.0,34.0,18.0,17.0,1.0,1.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140,Prototypen waren in Gelsenkirchen und Gütersloh im Einsatz.,12.605000000000004,12.596250000000005,17.984836125,18.940000000000033,3.2,58.0,3.0,4.0,9.954550000000001,6.375,2.125,8.0,1.0,1.0,51.0,17.0,8.0,8.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,"Die Sitzungen müssen nicht protokolliert und Entscheidungen nicht gerechtfertigt werden, auch dann nicht, wenn es zu gegensätzlichen Meinungen kommt.",14.798947368421054,19.800526315789476,22.25359852631579,22.8026315789474,13.915789473684212,50.578947368421055,12.486832980505138,6.0,9.565215789473683,6.7368421052631575,1.9473684210526316,19.0,1.0,0.8947368421052632,128.0,37.0,19.0,17.0,1.0,1.0,6.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
999,"Dann mussten die beiden verschiedene Schulen besuchen, und die Eltern seines Freundes teilten King mit, dass er nicht mehr mit ihrem Sohn spielen könne, weil er schwarz sei.",12.187142857142856,16.456428571428567,12.961751785714284,57.55785714285716,14.057142857142857,56.57142857142857,10.745966692414834,8.0,9.536728571428572,5.071428571428571,1.4285714285714286,28.0,1.0,0.8928571428571429,142.0,40.0,28.0,25.0,1.0,1.0,8.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,"Aus Furcht vor einem Bürgerkrieg wollte sie – wie auch die bürgerlichen Parteien – die alten kaiserlichen Eliten nicht vollständig entmachten, sondern sie mit den neuen demokratischen Verhältnissen versöhnen.",18.102962962962966,22.77222222222222,21.431288444444455,13.363333333333347,19.68888888888889,64.03703703703704,16.41640786499874,10.0,10.823848148148148,6.518518518518518,1.962962962962963,27.0,1.0,0.9259259259259259,176.0,53.0,27.0,25.0,1.0,1.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
193,November des gleichen Jahres vorgestellt; die frühesten zu Demonstrationszwecken angefertigten Zinkplatten hatten einen Durchmesser von 28 cm und bei etwa 30 min?1 eine Spieldauer von vier Minuten.,18.508571428571432,20.83,18.421613428571426,12.236428571428593,15.485714285714288,63.714285714285715,12.486832980505138,10.0,11.792442857142857,6.0,1.9642857142857142,28.0,1.0,0.9642857142857143,168.0,55.0,28.0,27.0,1.0,1.0,10.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,"Hierzu werden derzeit drei verschiedene Modelle mit daraus folgenden Skalen angewendet, die um bis zu 0,12 Einheiten auseinander liegen.",14.630000000000003,15.652499999999996,16.528975250000002,25.79500000000003,16.0,55.0,13.954451150103322,7.0,13.313,5.75,1.9,20.0,1.0,1.0,115.0,38.0,20.0,20.0,1.0,1.0,7.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Die Klinge ist zumeist aus nicht rostfreiem Kohlenstoffstahl gefertigt und hohl geschliffen.,9.740000000000002,15.970000000000006,20.932596000000004,46.605000000000025,11.466666666666667,53.666666666666664,10.745966692414834,5.0,13.442533333333335,6.666666666666667,1.75,12.0,1.0,1.0,80.0,21.0,12.0,12.0,1.0,1.0,5.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1075,Und dass sie auch am Arbeitsleben teilhaben können.,6.705000000000002,7.88625,12.104985125000002,61.240000000000016,8.200000000000001,33.0,8.477225575051662,2.0,7.9808,5.375,1.625,8.0,1.0,1.0,43.0,13.0,8.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Der Tresor ist in der Regel fest eingemauert oder auf andere Weise mit dem Boden oder der Wand armiert.,9.830526315789477,8.893157894736845,8.637101473684211,58.42368421052632,11.810526315789474,29.526315789473685,10.745966692414834,2.0,8.734163157894738,4.421052631578948,1.5263157894736843,19.0,1.0,0.8947368421052632,84.0,29.0,19.0,17.0,1.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
633,"Diese Abwertung wird auch als Downcycling bezeichnet, während beim Upcycling aus Abfallstoffen eines Prozesses hochwertigere Produkte hergestellt werden können .",14.798947368421054,22.775263157894734,25.96718863157895,22.8026315789474,13.915789473684212,71.63157894736841,12.486832980505138,10.0,11.227321052631579,7.368421052631579,1.9473684210526316,19.0,1.0,1.0,140.0,37.0,19.0,19.0,1.0,1.0,10.0,3.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
611,Durch Erosion der oberen Schichten der Lewis-Überschiebung und die Talbildung während der Vergletscherung wurde das Gestein aus dem Proterozoikum freigelegt und sein Geologisches Profil angeschliffen.,18.603846153846153,23.090769230769233,22.410995769230773,7.991153846153868,15.015384615384617,68.3076923076923,12.486832980505138,11.0,12.8211,6.6923076923076925,2.0384615384615383,26.0,1.0,0.8846153846153846,174.0,53.0,26.0,23.0,1.0,1.0,11.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
818,"Seine Forschungen zur Struktur von Materie, Raum und Zeit sowie zum Wesen der Gravitation veränderten maßgeblich das zuvor geltende newtonsche Weltbild.",13.952380952380953,18.22714285714286,19.189355523809525,32.43428571428572,12.20952380952381,63.857142857142854,10.745966692414834,9.0,12.197147619047618,6.190476190476191,1.8095238095238095,21.0,1.0,1.0,130.0,38.0,21.0,21.0,1.0,1.0,9.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1087,Wir basteln und spielen auch zusammen.,6.416666666666668,6.689999999999998,10.627188000000004,59.745000000000005,9.066666666666666,56.0,8.477225575051662,3.0,6.565766666666667,5.333333333333333,1.6666666666666667,6.0,1.0,1.0,32.0,10.0,6.0,6.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
381,In einem Szenario mit über das 21 Jh stark ansteigenden Emissionen (Business as usual) liegt der über diesen aufgenommene Anteil bei nur noch 22 %.,13.928333333333335,13.923749999999998,12.120653875000002,37.95000000000003,12.933333333333332,44.83333333333333,10.745966692414834,5.0,11.406066666666668,4.958333333333333,1.7083333333333333,24.0,1.0,0.9583333333333334,119.0,41.0,24.0,23.0,1.0,1.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,"Die Hand sollte die gerade Verlängerung des Unterarms bilden und weder nach oben noch nach unten geknickt werden, um so durch das Handgelenk eine permanente und ungehinderte Blutversorgung der gesamten Hand sicherzustellen.",19.383750000000003,22.535625000000003,18.186208812500006,13.086250000000028,17.8,60.125,13.954451150103322,9.0,10.158075,5.9375,1.90625,32.0,1.0,0.90625,190.0,61.0,32.0,29.0,1.0,1.0,9.0,4.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
959,Gemeinsam sorgten Mitterrand und Kohl für das Zusammentreten von Regierungskonferenzen zur Wirtschafts- und Währungsunion (Finanzminister) und zur politischen Union (Außenminister) noch im Dezember 1990.,21.30333333333333,24.7175,25.595312416666665,-14.924999999999997,11.266666666666666,69.83333333333334,8.477225575051662,11.0,12.063983333333333,7.25,2.3333333333333335,24.0,1.0,0.875,174.0,56.0,24.0,21.0,1.0,1.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Im Byzantinischen Reich dagegen blieb die Tradition bestehen und wurde später von den islamischen Eroberern fortgeführt (etwa in Gestalt des hamm?m).,14.444545454545459,16.33136363636364,16.262563954545456,30.686818181818197,16.072727272727274,58.36363636363637,13.954451150103322,8.0,11.904972727272728,5.681818181818182,1.8181818181818181,22.0,1.0,1.0,125.0,40.0,22.0,22.0,1.0,1.0,8.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,"Ihrem Vorschlag gemäß sollten Umweltpolitik, Einwanderung und Asylrecht, Gesundheit und Drogenbekämpfung vergemeinschaftet werden, eine europäische Staatsbürgerschaft eingeführt und eine Gemeinsame Außen- und Sicherheitspolitik (GASP) auf den Weg gebracht werden.",23.795862068965523,30.100344827586206,29.40673903448276,-23.889655172413764,15.73793103448276,77.27586206896552,12.486832980505138,14.0,13.242141379310345,7.862068965517241,2.3793103448275863,29.0,1.0,0.8275862068965517,228.0,69.0,29.0,24.0,1.0,1.0,14.0,3.0,15.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
443,"Wachsende Gletscher wurden zum Ende des 20 Jahrhunderts vor allem in Norwegen, Neuseeland, Island und der östlichen Antarktis beobachtet.",12.935789473684213,16.82578947368421,18.540008421052633,36.1605263157895,11.810526315789474,61.10526315789474,10.745966692414834,8.0,12.889426315789473,6.105263157894737,1.7894736842105263,19.0,1.0,1.0,116.0,34.0,19.0,19.0,1.0,1.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,Als Folge der Erderwärmung erhöht sich der Meeresspiegel.,8.180000000000003,11.418749999999996,16.514873375,50.66500000000003,3.2,33.0,3.0,2.0,9.954550000000001,6.125,1.75,8.0,1.0,0.875,49.0,14.0,8.0,7.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
340,"Nach einer Studie des Stockholm Resilience Centre von 2009 ist der ermittelte Grenzwert für den Kohlendioxidgehalt der Atmosphäre bereits um 11 % überschritten, so dass der anthropogene Klimawandel nach dem Artensterben das zweitgrößte globale ökologische Problem darstellt; er ist dabei auch ein wesentliches Merkmal des Anthropozäns sowie eine der Folgen der zunehmenden Hemerobie.",27.382307692307695,34.18865384615385,20.605426711538463,-8.637307692307665,25.415384615384617,92.38461538461539,16.41640786499874,21.0,13.19973846153846,6.288461538461538,1.9230769230769231,52.0,1.0,0.8846153846153846,327.0,100.0,52.0,46.0,1.0,1.0,21.0,6.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
729,"Nobel selbst hat nie erklärt, warum er den Preis nicht wie alle anderen in Schweden vergeben lassen wollte.",9.785555555555558,10.596666666666671,11.30139644444445,56.96500000000002,11.644444444444446,40.22222222222222,10.745966692414834,4.0,7.160966666666666,4.888888888888889,1.5555555555555556,18.0,1.0,1.0,88.0,28.0,18.0,18.0,1.0,1.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,"In Browning östlich außerhalb des Parks fiel am 23 Januar 1916 die Temperatur innerhalb von 24 Stunden von 7 °C auf ?49 °C, der größte Temperaturunterschied innerhalb eines Tages in den Vereinigten Staaten.",18.01939393939394,19.190909090909095,13.414575969696973,24.649090909090923,16.83636363636364,63.303030303030305,12.486832980505138,10.0,12.929057575757577,5.121212121212121,1.7575757575757576,33.0,1.0,0.9090909090909091,169.0,58.0,33.0,30.0,1.0,1.0,10.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101,Als zweitgrößte Belastungszone ist der Kontakt zwischen Gesäß und Sattel anzusehen.,12.3,14.899090909090908,19.995740727272732,26.47000000000002,8.036363636363637,56.45454545454545,8.477225575051662,5.0,12.794827272727273,6.545454545454546,2.0,11.0,1.0,1.0,72.0,22.0,11.0,11.0,1.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
542,Der vertikale Wärmetransport durch Mantelkonvektion endet unter der Erdkruste.,14.142222222222227,19.18,25.990578111111112,9.700000000000008,8.044444444444444,53.44444444444444,8.477225575051662,4.0,12.855122222222224,7.666666666666667,2.2222222222222223,9.0,1.0,1.0,69.0,20.0,9.0,9.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
527,Seit über vier Milliarden Jahren ist der radiale Temperaturverlauf im Erdmantel nur wenig steiler als die Adiabate.,12.55764705882353,14.221764705882357,16.35437941176471,35.309411764705914,6.800000000000001,52.294117647058826,3.0,6.0,9.123817647058823,5.764705882352941,1.8235294117647058,17.0,1.0,1.0,98.0,31.0,17.0,17.0,1.0,1.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
114,"Als grobe Richtlinie sollten die imaginären Verbindungslinien der drei Kontaktpunkte und des Schulterblattes eine Raute darstellen, deren Seiten möglichst etwa gleich lang sein sollten.",16.386666666666667,21.970000000000006,22.165399333333333,20.325000000000003,12.933333333333332,61.5,10.745966692414834,9.0,10.74815,6.666666666666667,1.9166666666666667,24.0,1.0,0.9583333333333334,160.0,46.0,24.0,23.0,1.0,1.0,9.0,2.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
253,"Eine weitere Möglichkeit ist es, im Inneren des Würfels einen Dauermagneten zu platzieren, um den Würfelwurf bei Bedarf durch einen zweiten Magneten, den man zB unter die Tischplatte hält, zu beeinflussen.",16.8025,19.591875,14.511301937500004,31.592500000000022,15.3,66.375,10.745966692414834,11.0,10.6515125,5.3125,1.6875,32.0,1.0,0.90625,170.0,54.0,32.0,29.0,1.0,1.0,11.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
488,"Zusätzlich kommt in der Forschung ein breites Spektrum verschiedener Isotopenanalysen zum Einsatz, deren jüngste Entwicklungen eine bis vor kurzem unerreichbare Messgenauigkeit ermöglichen.",20.344545454545457,25.10909090909091,27.220468090909094,-11.613181818181815,14.254545454545454,76.54545454545455,12.486832980505138,12.0,13.340427272727274,7.545454545454546,2.3181818181818183,22.0,1.0,1.0,166.0,51.0,22.0,22.0,1.0,1.0,12.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
630,"Gesetzlich wird erst von „Recycling“ gesprochen, wenn der Rohstoff zuvor als „Abfall“ einzustufen war; andernfalls handelt es sich um „Wiederverwendung“.",14.040000000000003,18.0075,19.46890075000001,30.02500000000002,14.0,60.0,12.486832980505138,8.0,10.944500000000001,6.25,1.85,20.0,1.0,1.0,125.0,37.0,20.0,20.0,1.0,1.0,8.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,Bei abnehmender Schichtdicke wird die Seifenhaut zunächst farblos und zum Schluss dunkel.,9.740000000000002,14.792499999999997,19.462633250000003,46.605000000000025,8.133333333333333,62.0,8.477225575051662,6.0,12.1267,6.416666666666667,1.75,12.0,1.0,1.0,77.0,21.0,12.0,12.0,1.0,1.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
769,"So wurde anlässlich der Verleihung des Preises an die Europäische Union am 10 Dezember 2012 von ehemaligen Preisträgern erklärt, die EU sei „eindeutig kein Vorkämpfer für den Frieden“ und die Entscheidung verfälsche den Willen Alfred Nobels.",18.444444444444446,22.998333333333328,16.369824388888894,26.945000000000014,17.73333333333333,72.11111111111111,12.486832980505138,13.0,12.001266666666668,5.611111111111111,1.6944444444444444,36.0,1.0,0.9166666666666666,202.0,61.0,36.0,33.0,1.0,1.0,13.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
207,"Jedoch existieren viele andere, im Folgenden ebenfalls beschriebene Würfel.",16.764444444444447,17.086666666666666,23.377311000000006,-9.100000000000003,21.37777777777778,53.44444444444444,13.954451150103322,4.0,11.100677777777777,7.222222222222222,2.4444444444444446,9.0,1.0,1.0,65.0,22.0,9.0,9.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
